call_id,customer_id,agent_id,call_date_time,call_duration_sec,issue_category,call_status,resolution_status,first_call_resolution
1164,3065,89,2025-01-22 14:37:00,556,Loan Status,Dropped,Pending,1
1165,1768,69,2025-02-20 01:22:00,264,Loan Status,Dropped,Resolved,0
1166,3637,55,2025-02-23 20:50:00,1188,Billing,Dropped,Resolved,0
1167,2394,67,2025-01-08 04:13:00,240,Complaint,Completed,Escalated,1
1168,4246,92,2025-04-02 19:49:00,302,Loan Status,Completed,Escalated,0
1169,4057,9,2025-02-28 05:45:00,173,Technical,Completed,Resolved,0
1170,1193,60,2025-04-23 19:40:00,763,Loan Status,Completed,Pending,0
1171,3549,2,2025-05-11 15:39:00,531,Billing,Completed,Resolved,1
1172,1987,86,2025-03-09 16:25:00,473,Loan Status,Dropped,Escalated,0
1173,2136,67,2025-05-17 14:40:00,1139,Product Inquiry,Escalated,Resolved,1
1174,3161,31,2025-04-23 05:56:00,209,Complaint,Escalated,Pending,0
1175,4293,89,2025-05-15 04:08:00,1046,Billing,Dropped,Resolved,1
1176,2701,34,2025-06-07 15:45:00,1133,Billing,Completed,Resolved,1
1177,1946,3,2025-01-26 11:48:00,208,Complaint,Completed,Resolved,1
1178,1830,27,2025-05-30 10:03:00,328,Complaint,Escalated,Pending,1
1179,4715,75,2025-04-02 13:49:00,784,Complaint,Escalated,Escalated,1
1180,2920,19,2025-03-02 11:07:00,38,Billing,Completed,Resolved,1
1181,4335,37,2025-01-27 05:22:00,221,Complaint,Escalated,Escalated,0
1182,3972,53,2025-02-14 10:19:00,1143,Complaint,Completed,Resolved,1
1183,1054,38,2025-05-31 23:49:00,1055,Billing,Completed,Escalated,1
1184,4942,94,2025-01-28 11:42:00,1056,Billing,Escalated,Pending,1
1185,4714,9,2025-06-03 21:36:00,979,Product Inquiry,Completed,Pending,0
1186,1799,26,2025-05-20 16:10:00,521,Loan Status,Dropped,Pending,0
1187,1777,83,2025-05-21 23:22:00,809,Technical,Dropped,Escalated,1
1188,2481,41,2025-01-27 14:08:00,997,Billing,Completed,Pending,1
1189,2901,88,2025-04-07 23:16:00,1047,Technical,Dropped,Resolved,1
1190,3209,13,2025-06-08 15:04:00,706,Product Inquiry,Completed,Escalated,1
1191,4451,70,2025-05-13 07:28:00,754,Loan Status,Escalated,Pending,0
1192,3134,20,2025-03-14 20:19:00,224,Loan Status,Dropped,Resolved,0
1193,1054,97,2025-02-09 23:04:00,528,Loan Status,Completed,Resolved,0
1194,4547,92,2025-04-06 10:49:00,597,Product Inquiry,Completed,Escalated,0
1195,2823,46,2025-04-12 00:33:00,183,Complaint,Escalated,Pending,1
1196,2201,90,2025-01-31 20:07:00,1099,Loan Status,Dropped,Pending,0
1197,4462,95,2025-01-03 03:17:00,210,Loan Status,Completed,Pending,1
1198,4420,20,2025-03-20 22:59:00,255,Product Inquiry,Escalated,Resolved,0
1199,4079,56,2025-01-30 19:22:00,1085,Complaint,Escalated,Escalated,0
1200,1832,16,2025-01-05 18:15:00,376,Loan Status,Completed,Resolved,1
1201,1312,94,2025-05-29 17:20:00,475,Loan Status,Escalated,Resolved,1
1202,3806,29,2025-02-08 21:39:00,204,Complaint,Escalated,Escalated,0
1203,2858,85,2025-05-01 21:48:00,858,Billing,Dropped,Resolved,1
1204,3007,87,2025-06-10 14:34:00,1183,Billing,Completed,Escalated,1
1205,3006,54,2025-01-01 15:43:00,281,Loan Status,Dropped,Resolved,1
1206,3490,51,2025-02-28 02:17:00,680,Technical,Dropped,Pending,1
1207,2790,86,2025-04-03 00:16:00,513,Complaint,Dropped,Escalated,0
1208,1327,7,2025-03-09 16:59:00,653,Complaint,Completed,Escalated,0
1209,4125,64,2025-01-31 20:17:00,187,Technical,Completed,Escalated,0
1210,3808,14,2025-04-27 00:36:00,598,Complaint,Escalated,Escalated,1
1211,4310,41,2025-01-11 03:37:00,1054,Product Inquiry,Dropped,Resolved,1
1212,4300,64,2025-02-07 09:50:00,38,Complaint,Dropped,Pending,0
1213,3626,1,2025-03-15 18:57:00,538,Complaint,Completed,Resolved,1
1214,4122,82,2025-01-25 08:23:00,573,Complaint,Dropped,Pending,0
1215,4680,8,2025-01-21 05:05:00,618,Billing,Dropped,Resolved,0
1216,4675,51,2025-01-19 01:39:00,842,Product Inquiry,Escalated,Pending,0
1217,4054,76,2025-01-26 16:37:00,124,Complaint,Escalated,Resolved,1
1218,2287,6,2025-05-11 01:05:00,726,Product Inquiry,Escalated,Resolved,0
1219,4489,18,2025-06-03 16:33:00,1002,Product Inquiry,Escalated,Pending,0
1220,4874,41,2025-05-08 13:56:00,951,Product Inquiry,Dropped,Resolved,1
1221,3143,69,2025-01-14 02:42:00,1014,Technical,Completed,Escalated,1
1222,2111,5,2025-03-04 16:08:00,146,Complaint,Escalated,Resolved,0
1223,4149,80,2025-04-26 22:28:00,389,Billing,Dropped,Escalated,0
1224,2311,66,2025-06-19 03:14:00,1083,Billing,Completed,Escalated,0
1225,4191,99,2025-04-04 10:54:00,354,Billing,Dropped,Pending,1
1226,3861,18,2025-01-10 12:21:00,103,Billing,Dropped,Resolved,0
1227,3538,37,2025-06-08 04:50:00,1008,Complaint,Completed,Escalated,0
1228,4983,3,2025-05-01 11:40:00,836,Billing,Escalated,Pending,1
1229,1451,97,2024-12-30 18:05:00,580,Product Inquiry,Escalated,Pending,0
1230,2523,42,2024-12-30 07:33:00,433,Technical,Completed,Pending,1
1231,1164,85,2025-04-06 19:28:00,133,Loan Status,Escalated,Pending,0
1232,1181,28,2025-01-10 03:24:00,735,Billing,Dropped,Escalated,0
1233,3516,44,2025-01-15 15:41:00,172,Loan Status,Completed,Pending,1
1234,1909,15,2025-01-25 11:18:00,743,Loan Status,Completed,Pending,1
1235,3782,34,2025-01-09 02:09:00,946,Loan Status,Completed,Pending,1
1236,1822,69,2025-01-09 03:00:00,236,Product Inquiry,Completed,Pending,0
1237,1943,60,2025-04-01 05:09:00,575,Billing,Completed,Resolved,1
1238,3001,87,2025-02-10 04:58:00,853,Complaint,Escalated,Pending,0
1239,3054,33,2025-02-19 11:03:00,1136,Product Inquiry,Dropped,Resolved,0
1240,1329,51,2025-02-22 12:48:00,292,Complaint,Completed,Escalated,1
1241,1774,46,2024-12-28 11:37:00,201,Billing,Completed,Pending,0
1242,4744,97,2025-04-25 09:17:00,391,Product Inquiry,Completed,Resolved,0
1243,3198,71,2025-04-01 22:14:00,71,Loan Status,Escalated,Pending,1
1244,4156,60,2025-04-29 15:15:00,303,Product Inquiry,Dropped,Pending,1
1245,1146,52,2025-03-17 09:41:00,529,Product Inquiry,Dropped,Pending,1
1246,4695,22,2025-01-04 08:32:00,161,Billing,Escalated,Resolved,1
1247,4452,15,2025-03-26 18:16:00,939,Loan Status,Escalated,Resolved,0
1248,1914,50,2025-01-19 21:48:00,454,Loan Status,Dropped,Resolved,1
1249,2571,51,2025-03-25 10:12:00,972,Technical,Escalated,Escalated,1
1250,2308,72,2025-06-16 15:18:00,638,Technical,Escalated,Escalated,0
1251,3747,80,2024-12-25 05:29:00,1106,Complaint,Escalated,Resolved,0
1252,1081,1,2025-05-26 15:32:00,818,Technical,Dropped,Resolved,1
1253,1513,29,2025-01-09 15:28:00,223,Billing,Completed,Pending,0
1254,2920,34,2025-05-08 21:57:00,1036,Product Inquiry,Escalated,Pending,0
1255,3862,53,2025-06-07 17:07:00,493,Loan Status,Dropped,Pending,1
1256,3756,3,2025-03-06 18:45:00,222,Product Inquiry,Dropped,Pending,0
1257,2939,48,2025-05-03 18:34:00,416,Billing,Dropped,Pending,0
1258,4594,91,2025-01-03 21:36:00,686,Product Inquiry,Dropped,Escalated,1
1259,1745,20,2025-06-05 20:17:00,1030,Loan Status,Dropped,Resolved,1
1260,4070,65,2025-04-30 13:15:00,824,Technical,Completed,Escalated,0
1261,2409,7,2025-02-23 08:40:00,1049,Complaint,Escalated,Resolved,1
1262,1706,76,2025-04-03 12:33:00,137,Loan Status,Completed,Pending,1
1263,1470,20,2024-12-29 10:05:00,285,Loan Status,Escalated,Resolved,1
1264,4190,89,2025-05-27 01:32:00,1132,Loan Status,Dropped,Escalated,1
1265,1395,43,2025-03-14 12:33:00,419,Loan Status,Completed,Resolved,1
1266,2555,57,2025-03-16 21:27:00,754,Billing,Dropped,Escalated,0
1267,3308,83,2025-04-11 10:52:00,1064,Loan Status,Completed,Escalated,0
1268,1804,45,2025-02-22 09:50:00,1199,Product Inquiry,Dropped,Pending,1
1269,1933,72,2025-04-19 06:32:00,1088,Billing,Dropped,Pending,1
1270,2279,7,2025-01-14 17:42:00,569,Technical,Escalated,Escalated,0
1271,2757,47,2025-04-24 05:21:00,885,Product Inquiry,Escalated,Pending,1
1272,1904,98,2025-01-09 19:06:00,138,Product Inquiry,Completed,Escalated,1
1273,4297,1,2024-12-31 05:50:00,53,Product Inquiry,Completed,Escalated,0
1274,2076,60,2025-06-07 19:35:00,528,Product Inquiry,Completed,Pending,0
1275,3987,74,2025-04-23 18:27:00,1019,Billing,Escalated,Escalated,0
1276,2890,82,2025-06-10 06:53:00,401,Technical,Completed,Escalated,0
1277,2523,100,2025-01-05 08:55:00,426,Technical,Completed,Pending,1
1278,4577,73,2025-02-04 07:13:00,301,Loan Status,Completed,Resolved,1
1279,3901,55,2025-05-23 20:53:00,1126,Complaint,Escalated,Resolved,0
1280,2387,40,2025-04-21 21:45:00,79,Billing,Completed,Resolved,1
1281,2303,3,2025-06-21 06:57:00,100,Technical,Completed,Escalated,0
1282,1592,100,2025-05-28 08:06:00,521,Billing,Completed,Escalated,0
1283,3761,11,2025-02-13 07:24:00,503,Billing,Dropped,Pending,1
1284,4229,43,2025-03-14 14:17:00,53,Loan Status,Completed,Resolved,1
1285,3679,45,2025-04-30 20:44:00,1022,Technical,Escalated,Pending,1
1286,3106,8,2025-03-28 06:23:00,498,Complaint,Completed,Escalated,1
1287,4798,92,2025-06-08 10:40:00,243,Complaint,Dropped,Resolved,0
1288,1127,39,2025-01-08 03:18:00,176,Complaint,Escalated,Pending,1
1289,1735,43,2025-03-26 01:06:00,969,Product Inquiry,Escalated,Resolved,1
1290,3768,33,2025-02-05 16:04:00,411,Technical,Escalated,Pending,0
1291,4953,29,2025-06-07 22:46:00,1058,Product Inquiry,Dropped,Escalated,1
1292,4186,70,2025-05-22 07:30:00,873,Product Inquiry,Escalated,Resolved,0
1293,4280,18,2025-05-27 11:46:00,901,Product Inquiry,Completed,Escalated,1
1294,3573,46,2025-03-03 00:56:00,419,Loan Status,Escalated,Pending,1
1295,1520,8,2025-05-31 03:11:00,879,Loan Status,Completed,Resolved,0
1296,3599,4,2025-02-07 22:59:00,1060,Billing,Dropped,Pending,1
1297,1236,45,2025-05-30 05:52:00,752,Billing,Completed,Pending,0
1298,2304,15,2025-06-18 14:58:00,812,Technical,Dropped,Escalated,1
1299,4430,53,2025-02-26 12:53:00,856,Technical,Completed,Resolved,1
1300,4272,67,2025-06-15 23:05:00,33,Loan Status,Dropped,Pending,0
1301,2781,95,2025-04-24 00:21:00,135,Billing,Dropped,Resolved,1
1302,2301,64,2025-02-21 12:37:00,69,Billing,Dropped,Escalated,1
1303,4306,61,2025-04-23 20:57:00,606,Product Inquiry,Dropped,Pending,1
1304,3541,78,2025-02-09 14:38:00,576,Complaint,Escalated,Pending,1
1305,3051,56,2025-06-15 12:10:00,585,Complaint,Escalated,Pending,1
1306,3713,22,2025-05-09 05:07:00,691,Complaint,Dropped,Resolved,0
1307,1441,73,2024-12-25 07:28:00,606,Loan Status,Completed,Pending,0
1308,3076,22,2025-04-07 15:09:00,373,Complaint,Dropped,Resolved,1
1309,4180,44,2025-05-15 01:28:00,817,Complaint,Dropped,Escalated,1
1310,3657,55,2025-02-21 21:41:00,193,Product Inquiry,Escalated,Pending,1
1311,4798,43,2025-03-03 16:12:00,431,Technical,Dropped,Resolved,1
1312,1804,20,2025-04-11 08:03:00,514,Loan Status,Dropped,Pending,1
1313,1074,21,2025-06-07 03:17:00,382,Billing,Dropped,Pending,1
1314,3885,85,2025-03-04 08:23:00,702,Product Inquiry,Completed,Resolved,0
1315,4217,9,2025-05-02 02:54:00,866,Complaint,Dropped,Resolved,1
1316,3175,9,2025-04-29 00:58:00,1135,Billing,Dropped,Pending,0
1317,4924,72,2025-05-15 16:51:00,294,Product Inquiry,Escalated,Pending,0
1318,3089,79,2025-03-29 22:02:00,1095,Loan Status,Dropped,Resolved,1
1319,2379,79,2025-06-17 16:01:00,1020,Complaint,Escalated,Resolved,0
1320,1040,22,2025-01-03 01:53:00,236,Loan Status,Escalated,Escalated,1
1321,3981,91,2025-02-13 02:29:00,139,Product Inquiry,Escalated,Resolved,0
1322,3081,44,2025-04-16 14:49:00,101,Billing,Dropped,Escalated,0
1323,4088,55,2025-04-21 08:18:00,437,Technical,Dropped,Resolved,1
1324,2700,35,2025-02-19 15:11:00,869,Complaint,Dropped,Escalated,0
1325,4224,80,2024-12-27 06:55:00,738,Loan Status,Dropped,Escalated,1
1326,4045,27,2024-12-28 00:07:00,308,Billing,Completed,Pending,1
1327,2401,30,2025-03-02 00:02:00,1160,Billing,Dropped,Escalated,1
1328,1587,97,2025-04-26 11:42:00,80,Technical,Completed,Pending,0
1329,2622,79,2025-02-17 14:19:00,1176,Product Inquiry,Dropped,Escalated,0
1330,4700,61,2024-12-27 16:44:00,460,Technical,Dropped,Pending,0
1331,4945,98,2025-05-23 00:54:00,580,Technical,Dropped,Escalated,1
1332,1341,5,2025-04-24 03:42:00,353,Product Inquiry,Dropped,Pending,0
1333,3074,12,2024-12-24 17:26:00,404,Product Inquiry,Escalated,Pending,0
1334,4896,35,2025-01-02 11:33:00,903,Product Inquiry,Escalated,Pending,1
1335,4358,50,2025-03-18 20:58:00,577,Billing,Dropped,Pending,0
1336,1645,5,2025-02-12 11:15:00,967,Billing,Completed,Escalated,0
1337,1730,3,2025-06-19 18:38:00,405,Complaint,Completed,Resolved,0
1338,1167,28,2025-05-23 14:30:00,138,Complaint,Completed,Resolved,0
1339,1609,22,2025-02-07 07:55:00,520,Technical,Completed,Pending,0
1340,3315,31,2025-04-26 05:03:00,1072,Technical,Escalated,Escalated,1
1341,2772,73,2025-04-15 05:49:00,578,Complaint,Dropped,Escalated,0
1342,3040,27,2025-06-11 14:28:00,262,Loan Status,Dropped,Escalated,0
1343,3868,7,2025-05-16 23:21:00,583,Technical,Dropped,Escalated,0
1344,1454,21,2025-04-10 08:59:00,992,Loan Status,Dropped,Resolved,1
1345,3953,36,2025-02-03 15:35:00,902,Loan Status,Completed,Pending,1
1346,2708,57,2025-03-31 07:02:00,136,Product Inquiry,Completed,Pending,0
1347,4472,77,2025-03-10 16:19:00,89,Billing,Escalated,Escalated,0
1348,3969,16,2025-01-13 02:38:00,401,Complaint,Escalated,Escalated,1
1349,4028,98,2025-05-02 14:32:00,1195,Billing,Dropped,Escalated,1
1350,4547,15,2025-06-06 23:27:00,147,Complaint,Dropped,Resolved,0
1351,1701,41,2025-06-16 14:31:00,709,Billing,Completed,Resolved,0
1352,3681,76,2025-05-06 16:31:00,315,Complaint,Dropped,Resolved,0
1353,4629,32,2025-04-04 13:30:00,48,Billing,Completed,Pending,0
1354,2599,51,2025-01-08 07:26:00,1035,Product Inquiry,Dropped,Resolved,0
1355,1129,100,2024-12-31 23:13:00,631,Loan Status,Dropped,Escalated,0
1356,4067,19,2025-05-01 00:23:00,1043,Complaint,Escalated,Resolved,0
1357,2845,45,2025-05-23 00:15:00,145,Loan Status,Dropped,Resolved,0
1358,2386,76,2025-05-16 21:28:00,1093,Complaint,Completed,Pending,0
1359,4776,60,2025-04-19 16:06:00,150,Complaint,Completed,Escalated,1
1360,3866,4,2024-12-25 09:03:00,651,Product Inquiry,Completed,Escalated,0
1361,1692,13,2025-01-29 21:19:00,393,Billing,Dropped,Escalated,1
1362,4363,31,2025-05-29 10:50:00,234,Complaint,Completed,Resolved,1
1363,2394,95,2025-01-11 12:28:00,515,Billing,Escalated,Resolved,1
1364,1793,71,2025-01-12 08:04:00,700,Product Inquiry,Dropped,Pending,1
1365,1028,76,2025-05-05 16:39:00,875,Technical,Escalated,Escalated,0
1366,1148,79,2025-04-07 08:52:00,124,Loan Status,Completed,Escalated,1
1367,4850,88,2025-02-03 05:43:00,575,Complaint,Dropped,Escalated,0
1368,2319,48,2025-03-13 02:44:00,783,Product Inquiry,Completed,Escalated,1
1369,3058,72,2025-02-13 01:24:00,359,Billing,Escalated,Resolved,1
1370,4583,1,2025-06-03 02:10:00,854,Complaint,Escalated,Escalated,1
1371,3723,62,2025-02-22 08:14:00,690,Billing,Completed,Resolved,0
1372,2136,75,2025-03-31 01:20:00,644,Technical,Escalated,Escalated,0
1373,1186,24,2025-02-25 23:06:00,339,Complaint,Completed,Pending,0
1374,3854,39,2025-05-24 19:23:00,706,Loan Status,Escalated,Escalated,0
1375,3791,66,2025-06-15 06:37:00,197,Complaint,Escalated,Resolved,0
1376,2250,59,2025-04-14 18:24:00,561,Loan Status,Dropped,Resolved,0
1377,2333,86,2025-05-12 20:27:00,1162,Billing,Escalated,Escalated,0
1378,1097,97,2025-06-18 10:02:00,228,Complaint,Escalated,Escalated,1
1379,1054,17,2025-04-30 22:30:00,431,Product Inquiry,Escalated,Resolved,1
1380,3670,64,2025-03-25 03:25:00,774,Product Inquiry,Completed,Escalated,0
1381,3711,84,2025-04-04 04:38:00,201,Technical,Completed,Pending,0
1382,1757,45,2025-05-03 07:28:00,213,Product Inquiry,Dropped,Resolved,0
1383,1405,2,2025-01-06 00:47:00,46,Technical,Escalated,Pending,1
1384,3116,51,2025-04-26 07:23:00,583,Billing,Dropped,Pending,0
1385,4383,68,2025-04-24 20:05:00,996,Loan Status,Completed,Pending,0
1386,2312,1,2025-04-08 16:42:00,185,Billing,Dropped,Escalated,1
1387,2785,80,2025-01-17 18:18:00,1074,Loan Status,Dropped,Pending,0
1388,4619,94,2025-05-26 03:11:00,1164,Loan Status,Dropped,Resolved,0
1389,1750,99,2025-02-24 09:09:00,669,Technical,Dropped,Resolved,1
1390,4219,13,2025-05-22 15:25:00,487,Product Inquiry,Escalated,Resolved,1
1391,4538,76,2025-01-27 15:43:00,1035,Product Inquiry,Completed,Escalated,1
1392,2762,39,2025-02-13 06:35:00,1105,Technical,Escalated,Resolved,0
1393,4315,11,2025-01-25 12:18:00,835,Technical,Escalated,Pending,0
1394,4562,59,2025-05-13 04:51:00,414,Billing,Dropped,Pending,1
1395,4920,64,2025-05-21 09:52:00,616,Technical,Dropped,Pending,1
1396,4005,1,2025-04-19 09:44:00,958,Product Inquiry,Escalated,Pending,1
1397,4578,63,2025-02-21 08:32:00,892,Technical,Completed,Resolved,1
1398,1364,86,2025-05-06 17:02:00,1141,Technical,Dropped,Pending,0
1399,3026,16,2025-04-19 23:06:00,1073,Loan Status,Completed,Pending,1
1400,1481,53,2025-04-12 19:17:00,610,Technical,Dropped,Resolved,1
1401,3248,52,2025-02-08 16:18:00,695,Billing,Dropped,Resolved,0
1402,1153,3,2025-01-08 18:57:00,846,Technical,Dropped,Resolved,0
1403,4521,9,2025-03-09 11:14:00,135,Complaint,Completed,Pending,0
1404,2524,26,2025-02-01 17:49:00,356,Complaint,Completed,Pending,0
1405,3120,11,2025-02-03 14:57:00,815,Loan Status,Escalated,Resolved,0
1406,3760,51,2025-05-27 10:05:00,294,Loan Status,Escalated,Escalated,1
1407,3343,45,2025-06-19 05:54:00,351,Complaint,Escalated,Pending,1
1408,2040,29,2025-01-07 06:04:00,345,Loan Status,Escalated,Escalated,0
1409,2664,22,2025-05-16 12:38:00,137,Loan Status,Escalated,Pending,1
1410,2240,91,2025-05-30 03:41:00,570,Product Inquiry,Completed,Pending,1
1411,1060,28,2025-05-11 22:53:00,1023,Product Inquiry,Escalated,Resolved,1
1412,1938,49,2025-03-10 03:30:00,604,Technical,Dropped,Resolved,0
1413,2639,61,2025-01-31 15:50:00,267,Complaint,Escalated,Resolved,0
1414,3089,40,2025-03-08 10:11:00,1062,Billing,Dropped,Resolved,1
1415,1024,15,2025-04-20 10:11:00,365,Complaint,Escalated,Pending,0
1416,2062,67,2025-05-13 12:32:00,30,Complaint,Completed,Pending,0
1417,4874,85,2025-06-04 01:18:00,150,Product Inquiry,Completed,Resolved,0
1418,1130,88,2025-04-19 01:14:00,1062,Product Inquiry,Escalated,Pending,0
1419,4569,63,2025-05-05 05:16:00,342,Loan Status,Dropped,Escalated,0
1420,2252,96,2025-06-20 13:54:00,213,Billing,Dropped,Escalated,1
1421,1107,61,2025-03-09 14:19:00,918,Product Inquiry,Escalated,Resolved,0
1422,1171,68,2025-03-15 05:49:00,798,Loan Status,Completed,Escalated,0
1423,2458,47,2025-04-28 07:34:00,1049,Billing,Escalated,Resolved,1
1424,4549,39,2025-06-01 00:55:00,359,Product Inquiry,Escalated,Pending,1
1425,1101,49,2025-03-01 05:48:00,500,Complaint,Dropped,Resolved,0
1426,3913,20,2025-05-27 07:17:00,851,Complaint,Dropped,Pending,1
1427,3571,94,2025-05-20 18:31:00,1072,Billing,Completed,Escalated,1
1428,3322,71,2025-06-06 00:17:00,1071,Billing,Dropped,Pending,1
1429,2636,41,2025-04-04 11:06:00,156,Product Inquiry,Dropped,Resolved,0
1430,4115,93,2025-02-20 10:05:00,1050,Product Inquiry,Dropped,Escalated,0
1431,3864,56,2025-06-11 01:25:00,729,Billing,Dropped,Pending,1
1432,4004,28,2025-02-28 04:52:00,45,Billing,Escalated,Pending,1
1433,2040,10,2025-04-18 10:49:00,682,Loan Status,Dropped,Pending,0
1434,1329,76,2025-04-09 14:10:00,466,Loan Status,Escalated,Escalated,1
1435,4640,69,2025-02-21 12:00:00,35,Loan Status,Escalated,Resolved,0
1436,4894,28,2025-04-28 02:26:00,310,Complaint,Dropped,Pending,0
1437,2520,73,2025-02-07 04:12:00,44,Complaint,Escalated,Escalated,0
1438,4886,3,2025-04-24 20:11:00,495,Loan Status,Dropped,Pending,0
1439,1011,7,2025-06-02 21:34:00,415,Loan Status,Completed,Pending,1
1440,2341,20,2025-02-07 08:12:00,791,Billing,Escalated,Resolved,1
1441,4663,65,2025-01-17 04:17:00,903,Complaint,Dropped,Pending,1
1442,1215,81,2025-02-09 03:11:00,267,Loan Status,Dropped,Escalated,1
1443,1338,22,2025-06-06 16:29:00,955,Technical,Completed,Escalated,0
1444,2799,61,2025-04-10 12:53:00,500,Product Inquiry,Completed,Resolved,0
1445,3708,29,2024-12-24 22:22:00,1156,Loan Status,Escalated,Resolved,0
1446,4152,35,2025-03-30 07:48:00,1046,Complaint,Escalated,Escalated,0
1447,2750,91,2025-06-21 18:10:00,244,Loan Status,Completed,Escalated,0
1448,2508,88,2025-04-07 23:30:00,928,Technical,Escalated,Escalated,0
1449,3421,59,2025-05-25 22:13:00,106,Billing,Escalated,Escalated,1
1450,4023,61,2025-06-16 13:58:00,413,Complaint,Escalated,Escalated,1
1451,1709,15,2025-02-13 19:50:00,976,Billing,Escalated,Resolved,0
1452,2223,8,2025-04-16 01:02:00,150,Product Inquiry,Dropped,Escalated,1
1453,4608,36,2025-02-09 21:55:00,773,Billing,Dropped,Pending,0
1454,3513,39,2025-05-11 14:14:00,174,Loan Status,Escalated,Pending,0
1455,2112,36,2025-06-05 23:33:00,1146,Technical,Dropped,Resolved,0
1456,2291,24,2025-03-01 06:59:00,514,Billing,Escalated,Escalated,0
1457,4726,25,2025-03-05 02:48:00,866,Technical,Escalated,Escalated,0
1458,4642,85,2025-04-07 23:34:00,534,Complaint,Dropped,Resolved,1
1459,4993,67,2025-05-21 14:43:00,1128,Complaint,Completed,Pending,1
1460,1488,70,2024-12-31 00:26:00,492,Loan Status,Completed,Escalated,0
1461,4948,44,2025-05-27 11:23:00,180,Loan Status,Escalated,Resolved,1
