feedback_id,call_id,customer_id,feedback_text,customer_rating
5585,35461,3502,Individual thought choose sign represent south beautiful room citizen represent indicate discover charge fast.,2
5586,48025,4289,Enjoy road however job read kitchen something example he girl must themselves score finish.,4
5587,82039,1220,Perform feel structure what authority reflect race recent safe win shake before.,5
5588,57739,1712,Big describe assume return Mrs report west really.,3
5589,2319,4598,Treatment television hold I value heavy section study simple protect little.,2
5590,46329,3395,Paper produce tree often actually majority lay others back.,3
5591,47452,4539,Majority music pretty national his model letter wife mean.,5
5592,34972,4968,Deep audience discuss could describe others total think available what.,3
5593,8840,4642,Main their situation discover run billion memory available machine increase in often.,2
5594,99363,3434,Quite mouth form again strategy without garden Mrs point tough finally book control.,3
5595,19322,4283,Too seven both choice meet discover manager.,1
5596,59216,4235,Go adult test lose national design grow easy.,2
5597,94335,1358,Social former tough impact as type again threat prove seven positive.,5
5598,59549,4185,Skill talk artist different attention town government once billion support international effect along effect seek.,2
5599,68709,2217,However dinner site itself effect maybe position between.,2
5600,82706,2004,Your study girl manage believe last guy attention.,3
5601,75216,3695,Republican something including can any term strategy push system window senior call.,2
5602,62147,3454,Ago page build north just meet against outside.,1
5603,37269,4304,Site front candidate age house watch toward set analysis to time.,2
5604,43766,3191,Old once doctor everybody record eight his into amount feel involve police house scene employee.,4
5605,9336,4694,Reduce institution bad present station response term matter catch firm hit partner some because forward.,2
5606,85817,4927,Only religious foot pull learn food imagine police not wide author recognize truth medical.,2
5607,35606,1718,Development hit west sing nor fact off like street.,4
5608,72149,1042,Let race final tax land part choose author defense myself across.,4
5609,11211,1947,Mention nation article hand structure interest course computer run crime guess bill.,2
5610,91134,3825,Man investment everyone suddenly evidence help force share positive.,3
5611,50391,1114,War education investment without certain light too coach.,3
5612,60320,1142,Sound able own perform boy describe another stay son.,1
5613,47377,4268,Only war manager through different air thousand question rise painting attack hard stay.,4
5614,61947,2641,Early morning discover operation speech lot to decade year vote analysis more just.,2
5615,18110,3583,Whatever green understand right college push charge join history opportunity candidate industry number risk.,5
5616,92608,4580,Report someone mention center ground air shake writer wall explain develop according travel check present.,1
5617,91668,3672,Building forget available thus report three television still table must page both you almost.,4
5618,50570,2686,Choose reality work bring available certainly mouth space partner grow report husband go single share.,3
5619,45845,2298,Experience support whose father ground recent current truth power rise.,2
5620,76507,1686,All ok traditional hotel bad site cost reach section director walk hold court world sit short.,5
5621,93098,1091,Option put campaign that perhaps dream market throughout.,4
5622,76659,3665,About hear car write fill room model attack model it common.,1
5623,49745,3221,Fill give enough old eight little center kind important go himself forward old air choose.,5
5624,59995,3583,Religious thank wide in food consumer our light I determine attack science perhaps in pick cell.,4
5625,29707,3281,Let painting item management American side require last send force.,5
5626,6215,4181,Site social right city mention large every concern how carry well.,5
5627,40159,2844,Size nor just wrong sport its sing explain guess young good oil interview child hope whose.,5
5628,25387,4034,I do special authority type media campaign floor program listen range buy recent civil.,3
5629,57958,3489,Hotel three week cup clearly dark give sit too one school design community east politics.,2
5630,17450,3815,Expert skill foot upon understand research spend.,1
5631,29270,1398,Chair gas feeling well tend happen newspaper physical financial hot save hot.,1
5632,77610,4443,Ever compare maintain go rock political country raise build state kitchen section drug.,1
5633,2110,1285,Green business water should control black happen.,5
5634,98702,4245,Party popular forward Mr artist challenge spring trip break performance available nation.,1
5635,82376,1426,Natural great could resource blue similar sure family eat cold second effect sometimes.,2
5636,56916,2856,Form name product school minute which radio song action ground green.,3
5637,75954,1983,Nice win water without firm painting political third focus size early son everything.,4
5638,11567,1067,Project image together tree goal can however.,5
5639,59192,4217,Would risk more bring if same writer author at see fight two item.,1
5640,31183,2625,Arm phone around buy clearly item have American occur personal available.,4
5641,96074,4095,International cup develop ground car happen democratic process stage foot trouble with fine worker room research.,2
