escalation_id,call_id,escalation_reason,escalated_to,escalation_date
1606,69615,Policy Exception,Supervisor,2025-04-15 21:42:50
1607,74554,High-value Customer,Legal,2025-06-03 16:21:00
1608,85167,Technical Issue,Backend Team,2025-06-18 04:58:43
1609,53168,High-value Customer,Backend Team,2025-02-01 11:59:48
1610,85061,Repeated Issue,Legal,2025-01-10 07:35:16
1611,38359,Technical Issue,Supervisor,2025-05-04 16:48:29
1612,32522,Technical Issue,Legal,2025-06-16 00:52:58
1613,22246,Repeated Issue,Legal,2025-06-21 19:07:52
1614,73909,High-value Customer,Backend Team,2025-02-14 11:04:01
1615,56702,Technical Issue,Backend Team,2025-02-01 22:13:50
1616,45357,Policy Exception,Backend Team,2024-12-29 08:30:45
1617,8148,Policy Exception,Supervisor,2025-06-16 22:01:49
1618,83912,Policy Exception,Legal,2025-05-07 02:11:23
1619,19496,Repeated Issue,Legal,2025-02-10 06:33:31
1620,11583,Policy Exception,Supervisor,2025-02-19 03:28:30
1621,86757,Technical Issue,Legal,2025-05-19 07:27:30
1622,40287,Repeated Issue,Legal,2025-05-14 03:21:44
1623,4005,High-value Customer,Backend Team,2025-05-22 03:43:44
1624,80403,Policy Exception,Supervisor,2025-06-01 04:48:49
1625,80557,Technical Issue,Legal,2025-05-17 08:32:12
1626,81875,Policy Exception,Backend Team,2025-05-05 17:22:08
1627,57223,Policy Exception,Legal,2025-05-12 22:19:41
1628,69183,Technical Issue,Legal,2025-05-18 19:40:32
1629,19799,Technical Issue,Supervisor,2025-02-22 10:14:21
1630,49953,Repeated Issue,Supervisor,2025-04-02 09:57:57
1631,19503,High-value Customer,Backend Team,2025-06-07 07:38:20
1632,67063,High-value Customer,Supervisor,2025-02-02 03:10:09
1633,25723,Technical Issue,Supervisor,2025-04-21 02:23:09
1634,69782,Repeated Issue,Supervisor,2025-06-17 20:35:37
1635,37453,Repeated Issue,Backend Team,2025-04-04 06:00:37
1636,76762,Technical Issue,Backend Team,2025-01-30 12:03:33
1637,77546,Technical Issue,Backend Team,2025-01-19 03:22:47
1638,85906,High-value Customer,Legal,2025-01-22 04:15:19
1639,86360,Repeated Issue,Supervisor,2025-05-22 14:03:54
1640,23896,Policy Exception,Backend Team,2025-03-07 15:01:42
1641,90123,High-value Customer,Supervisor,2025-01-11 06:00:09
1642,6650,High-value Customer,Backend Team,2025-03-20 08:35:55
1643,6449,Policy Exception,Backend Team,2025-01-21 10:37:33
1644,6726,Repeated Issue,Legal,2025-04-02 01:40:12
1645,25710,Policy Exception,Legal,2025-03-22 09:44:49
1646,99787,High-value Customer,Backend Team,2025-03-15 05:09:28
1647,9355,Technical Issue,Backend Team,2025-01-27 07:48:55
1648,54128,High-value Customer,Backend Team,2025-05-22 03:34:21
1649,89637,Repeated Issue,Backend Team,2025-04-13 13:05:50
1650,39118,Repeated Issue,Backend Team,2025-03-03 08:39:28
1651,1597,Policy Exception,Backend Team,2025-05-05 14:24:05
1652,95423,Technical Issue,Supervisor,2025-05-21 04:10:51
1653,59511,Policy Exception,Supervisor,2025-04-17 06:19:45
1654,18743,High-value Customer,Legal,2025-03-04 23:56:45
1655,81705,Policy Exception,Legal,2025-01-21 19:17:53
1656,32131,High-value Customer,Backend Team,2025-04-13 21:41:16
1657,59536,Technical Issue,Legal,2025-01-02 09:46:20
1658,99501,Repeated Issue,Legal,2025-05-13 09:46:43
1659,61786,Policy Exception,Legal,2025-05-31 12:07:09
1660,54027,Policy Exception,Legal,2025-05-19 18:38:25
1661,69946,Repeated Issue,Supervisor,2025-02-17 23:35:22
1662,89486,Repeated Issue,Legal,2025-01-18 13:45:16
1663,99979,Technical Issue,Backend Team,2025-05-29 12:44:03
1664,56428,Policy Exception,Backend Team,2025-05-27 21:23:41
1665,47261,Repeated Issue,Backend Team,2025-06-03 19:42:24
1666,1233,High-value Customer,Backend Team,2025-02-01 10:05:13
1667,83568,Repeated Issue,Backend Team,2025-02-15 20:48:31
1668,58651,Policy Exception,Backend Team,2025-03-27 14:14:11
1669,26999,Policy Exception,Backend Team,2025-03-15 10:30:11
1670,48825,High-value Customer,Backend Team,2025-01-08 09:09:23
1671,75207,Technical Issue,Backend Team,2025-05-17 02:42:58
1672,60992,Policy Exception,Supervisor,2025-05-08 02:45:18
1673,14692,High-value Customer,Supervisor,2025-03-21 00:57:11
1674,71017,Repeated Issue,Supervisor,2025-02-06 17:11:00
1675,35987,Repeated Issue,Backend Team,2025-03-21 01:18:23
1676,71711,Repeated Issue,Legal,2025-05-16 09:10:21
1677,45234,Policy Exception,Legal,2025-02-12 19:26:20
1678,69014,Policy Exception,Backend Team,2025-02-06 01:13:09
1679,13749,Technical Issue,Legal,2025-06-07 19:04:38
1680,93035,Policy Exception,Backend Team,2025-05-07 11:00:49
1681,52489,Technical Issue,Backend Team,2025-01-23 16:00:08
1682,41620,Repeated Issue,Backend Team,2025-02-01 10:03:10
1683,43424,Technical Issue,Backend Team,2025-03-28 22:32:41
1684,45233,Policy Exception,Supervisor,2025-02-01 03:15:07
1685,14873,Repeated Issue,Supervisor,2025-04-22 10:07:52
1686,51234,High-value Customer,Backend Team,2025-03-10 17:14:31
1687,72399,Technical Issue,Supervisor,2025-04-02 20:01:21
1688,50808,Repeated Issue,Backend Team,2025-05-15 06:30:13
1689,89711,Policy Exception,Backend Team,2025-01-06 08:26:51
1690,22504,Policy Exception,Supervisor,2025-01-24 23:03:00
1691,20283,High-value Customer,Legal,2025-04-20 10:35:35
1692,925,Policy Exception,Backend Team,2025-01-15 00:09:48
1693,61316,Technical Issue,Supervisor,2025-03-06 18:33:41
1694,51442,High-value Customer,Backend Team,2025-02-11 19:59:09
1695,14117,Repeated Issue,Backend Team,2025-06-01 10:12:33
1696,32091,Repeated Issue,Backend Team,2025-01-06 00:20:04
1697,60125,Repeated Issue,Backend Team,2025-02-10 23:55:41
1698,21542,Technical Issue,Supervisor,2025-02-09 15:20:49
1699,67165,Policy Exception,Backend Team,2025-06-09 00:31:18
1700,38170,Repeated Issue,Legal,2025-02-27 09:36:21
1701,15050,High-value Customer,Backend Team,2024-12-29 23:10:55
1702,52941,Repeated Issue,Legal,2025-02-10 10:57:40
1703,37537,High-value Customer,Supervisor,2025-04-20 06:08:11
1704,21172,High-value Customer,Legal,2025-01-18 17:46:24
1705,92110,Repeated Issue,Backend Team,2025-02-05 21:20:29
1706,74736,High-value Customer,Legal,2025-02-07 00:20:23
1707,30443,Repeated Issue,Backend Team,2025-04-16 04:07:18
1708,22869,Repeated Issue,Backend Team,2025-02-26 10:41:20
1709,97040,Repeated Issue,Legal,2025-02-20 08:15:02
1710,70998,High-value Customer,Supervisor,2025-05-27 04:49:59
1711,45677,High-value Customer,Backend Team,2025-01-10 18:10:05
1712,60200,High-value Customer,Legal,2025-05-04 08:05:39
1713,3258,Technical Issue,Supervisor,2025-04-26 16:32:07
1714,39228,Repeated Issue,Backend Team,2025-04-16 13:46:46
1715,825,Repeated Issue,Backend Team,2025-06-02 20:26:46
1716,41909,High-value Customer,Backend Team,2025-05-18 12:23:09
1717,2192,Repeated Issue,Legal,2025-06-10 20:55:36
1718,33615,Repeated Issue,Supervisor,2025-02-22 06:33:44
1719,44066,Technical Issue,Legal,2025-04-20 07:10:49
1720,98203,High-value Customer,Backend Team,2025-04-29 03:46:11
1721,32282,High-value Customer,Legal,2025-04-06 06:14:48
1722,43032,High-value Customer,Backend Team,2025-01-10 13:40:14
1723,16450,Policy Exception,Backend Team,2025-01-30 08:12:11
1724,7368,Technical Issue,Backend Team,2025-05-17 00:18:16
1725,96867,Technical Issue,Backend Team,2025-06-02 21:59:52
1726,35437,High-value Customer,Backend Team,2025-04-16 02:18:13
1727,36324,Technical Issue,Legal,2025-03-01 19:20:10
1728,64509,Repeated Issue,Supervisor,2025-01-01 03:55:38
1729,54223,Repeated Issue,Supervisor,2025-02-11 14:52:41
1730,22103,Repeated Issue,Legal,2025-04-25 04:05:01
1731,55358,Policy Exception,Backend Team,2024-12-31 07:25:36
1732,96753,Repeated Issue,Backend Team,2025-02-22 02:34:32
1733,73094,Repeated Issue,Supervisor,2025-04-23 03:00:24
1734,53190,Repeated Issue,Supervisor,2025-03-04 02:01:23
1735,77614,Technical Issue,Legal,2025-06-07 21:28:00
1736,7367,Technical Issue,Supervisor,2025-02-12 14:01:01
1737,40448,Technical Issue,Backend Team,2025-05-23 07:26:40
1738,14211,Policy Exception,Supervisor,2025-06-04 10:38:05
1739,84564,Policy Exception,Legal,2025-01-20 21:58:10
1740,21641,Policy Exception,Supervisor,2025-04-24 12:11:10
1741,42177,High-value Customer,Legal,2025-04-24 03:36:11
1742,13680,Repeated Issue,Backend Team,2025-05-30 02:27:26
1743,88911,High-value Customer,Backend Team,2025-02-16 02:24:34
1744,98984,Policy Exception,Legal,2025-04-11 19:48:41
1745,91196,Repeated Issue,Legal,2025-03-14 17:45:34
1746,93148,Policy Exception,Backend Team,2025-02-27 03:57:02
1747,42666,Technical Issue,Supervisor,2025-06-21 08:46:32
1748,87510,Policy Exception,Supervisor,2025-05-09 12:57:35
1749,70137,High-value Customer,Backend Team,2025-04-03 14:30:03
1750,30762,Technical Issue,Supervisor,2025-04-09 05:26:35
1751,76862,High-value Customer,Legal,2025-03-10 13:32:05
1752,36494,Policy Exception,Legal,2025-04-22 03:30:37
1753,70219,High-value Customer,Backend Team,2025-02-15 10:31:06
1754,55260,Repeated Issue,Backend Team,2024-12-30 04:41:03
1755,22956,High-value Customer,Supervisor,2025-02-27 21:52:19
1756,51656,Policy Exception,Legal,2025-01-12 01:40:59
1757,97035,Policy Exception,Backend Team,2025-03-01 06:45:14
1758,62057,Policy Exception,Supervisor,2025-02-01 10:57:58
1759,90273,Policy Exception,Backend Team,2025-05-16 12:40:21
1760,94874,Repeated Issue,Backend Team,2025-01-13 06:12:18
1761,98802,Technical Issue,Supervisor,2025-05-22 12:57:01
1762,5207,Technical Issue,Legal,2025-03-10 08:49:22
1763,95603,Repeated Issue,Supervisor,2025-06-05 19:49:19
1764,81842,Technical Issue,Supervisor,2025-05-04 12:03:27
1765,66742,High-value Customer,Legal,2025-03-25 09:43:08
1766,72873,High-value Customer,Backend Team,2025-05-27 23:19:20
1767,97321,Policy Exception,Supervisor,2025-01-28 02:32:18
1768,88816,Policy Exception,Supervisor,2025-03-19 14:07:47
1769,10953,Technical Issue,Backend Team,2025-04-22 21:01:11
1770,9380,High-value Customer,Legal,2025-06-02 07:50:34
1771,86586,Policy Exception,Legal,2025-06-16 15:39:38
1772,91703,Policy Exception,Backend Team,2025-05-31 02:42:47
1773,22783,Repeated Issue,Legal,2025-06-19 19:54:08
1774,14183,Technical Issue,Backend Team,2025-02-07 00:08:59
1775,52878,Technical Issue,Supervisor,2025-04-03 13:25:06
1776,54557,Policy Exception,Legal,2025-02-08 23:51:48
1777,58207,High-value Customer,Supervisor,2025-01-22 19:07:32
1778,44405,Repeated Issue,Supervisor,2025-02-16 21:09:28
1779,81442,Repeated Issue,Legal,2025-03-18 11:56:26
1780,2985,Repeated Issue,Backend Team,2025-01-05 22:11:27
1781,33352,Repeated Issue,Backend Team,2025-02-18 13:57:57
1782,17096,High-value Customer,Backend Team,2025-03-13 11:39:30
1783,80642,Policy Exception,Legal,2024-12-24 21:32:58
1784,84963,High-value Customer,Backend Team,2025-04-05 10:46:47
1785,59575,Repeated Issue,Backend Team,2024-12-31 04:12:49
1786,29591,Repeated Issue,Supervisor,2025-06-07 18:49:07
1787,75553,Repeated Issue,Supervisor,2025-05-19 06:37:59
1788,68162,High-value Customer,Backend Team,2025-05-31 09:09:50
1789,2695,Repeated Issue,Backend Team,2025-02-01 09:44:28
1790,53958,High-value Customer,Supervisor,2025-04-24 16:34:45
1791,73442,High-value Customer,Backend Team,2025-02-14 00:14:52
1792,17343,High-value Customer,Supervisor,2025-03-18 10:55:06
1793,87105,High-value Customer,Legal,2024-12-26 14:52:47
1794,55377,High-value Customer,Legal,2025-04-19 22:57:49
1795,14304,Policy Exception,Legal,2025-01-08 23:55:41
1796,59791,Policy Exception,Supervisor,2025-03-12 07:31:44
1797,46033,Repeated Issue,Legal,2025-03-03 13:13:15
1798,19098,Policy Exception,Supervisor,2025-03-13 02:51:07
1799,59074,High-value Customer,Supervisor,2025-06-17 05:39:16
1800,93381,Technical Issue,Backend Team,2025-04-13 13:35:53
1801,23340,Policy Exception,Supervisor,2025-01-12 11:34:56
1802,31641,High-value Customer,Backend Team,2025-04-30 23:26:19
1803,49646,Policy Exception,Legal,2025-04-20 03:44:51
1804,45391,Repeated Issue,Backend Team,2025-06-12 18:51:51
1805,70192,Technical Issue,Backend Team,2025-04-19 18:31:52
1806,20350,Repeated Issue,Supervisor,2025-03-21 15:33:20
1807,19650,Technical Issue,Legal,2025-01-31 12:02:34
1808,54660,Technical Issue,Legal,2025-06-11 17:49:30
1809,99067,High-value Customer,Legal,2025-06-10 09:28:26
1810,52806,Policy Exception,Supervisor,2025-01-14 22:42:49
1811,94693,Policy Exception,Legal,2025-03-01 14:43:34
1812,11509,Technical Issue,Backend Team,2025-04-15 20:35:34
1813,88399,Technical Issue,Backend Team,2025-06-05 11:08:51
1814,27080,Repeated Issue,Backend Team,2025-04-20 23:06:20
1815,98449,High-value Customer,Supervisor,2025-04-06 16:52:49
1816,77615,Repeated Issue,Legal,2025-02-14 01:41:27
1817,51927,Technical Issue,Supervisor,2025-06-04 03:02:44
1818,53495,Policy Exception,Backend Team,2025-06-15 18:33:51
1819,56026,High-value Customer,Supervisor,2025-04-19 12:09:44
1820,84593,Technical Issue,Supervisor,2025-02-21 18:42:47
1821,3889,Technical Issue,Supervisor,2025-03-29 17:21:35
1822,56183,Repeated Issue,Backend Team,2025-06-16 01:48:59
1823,87197,Technical Issue,Legal,2025-06-08 16:37:28
1824,5878,High-value Customer,Backend Team,2025-05-17 22:33:11
1825,43760,High-value Customer,Supervisor,2025-04-24 07:10:07
1826,45913,Policy Exception,Backend Team,2025-02-26 08:39:48
1827,88732,Repeated Issue,Legal,2025-01-19 20:32:18
1828,10069,Repeated Issue,Legal,2025-02-04 08:38:32
1829,5077,Technical Issue,Supervisor,2025-04-10 19:01:23
1830,24380,Policy Exception,Legal,2025-03-11 11:27:19
1831,76867,Technical Issue,Legal,2025-04-15 00:32:24
1832,47174,Repeated Issue,Backend Team,2025-05-28 05:56:54
1833,94494,High-value Customer,Backend Team,2025-03-03 17:19:28
1834,48139,High-value Customer,Backend Team,2025-05-24 09:48:35
1835,50175,Policy Exception,Legal,2025-04-13 11:17:35
1836,40314,Repeated Issue,Legal,2025-03-07 06:39:45
1837,79579,High-value Customer,Supervisor,2025-02-11 06:52:21
1838,21692,High-value Customer,Backend Team,2025-02-17 11:06:56
1839,31554,Technical Issue,Backend Team,2025-06-14 04:27:38
1840,8686,Policy Exception,Backend Team,2025-05-20 01:21:05
1841,54837,Repeated Issue,Legal,2025-01-05 04:36:16
1842,32135,Repeated Issue,Supervisor,2025-03-14 23:13:23
1843,50601,Technical Issue,Legal,2024-12-26 01:30:11
1844,79358,Policy Exception,Legal,2025-02-10 18:03:46
1845,88577,Policy Exception,Supervisor,2025-01-13 20:52:24
1846,7006,Technical Issue,Backend Team,2025-04-10 07:37:36
1847,36854,High-value Customer,Supervisor,2024-12-28 11:16:57
1848,79314,Technical Issue,Backend Team,2025-01-28 12:30:18
1849,18056,Policy Exception,Supervisor,2025-04-19 22:34:14
1850,13702,High-value Customer,Backend Team,2025-04-04 17:57:54
1851,62470,Technical Issue,Legal,2025-02-02 15:01:22
1852,35733,Repeated Issue,Backend Team,2025-02-26 07:28:14
1853,52109,High-value Customer,Supervisor,2025-06-10 15:20:20
1854,88461,High-value Customer,Legal,2025-01-16 19:14:44
1855,41599,Policy Exception,Legal,2025-04-12 12:44:37
1856,27865,Repeated Issue,Backend Team,2025-04-16 13:39:36
1857,39290,High-value Customer,Supervisor,2025-01-27 01:50:10
1858,38116,High-value Customer,Legal,2025-04-24 01:39:47
1859,98893,Repeated Issue,Legal,2025-04-10 03:09:28
1860,32194,Technical Issue,Legal,2025-05-20 15:16:33
1861,37247,Technical Issue,Backend Team,2025-03-10 12:36:57
1862,67604,Policy Exception,Supervisor,2025-02-04 08:50:43
1863,68620,High-value Customer,Legal,2025-02-15 17:27:43
1864,35361,Repeated Issue,Backend Team,2025-02-26 18:54:14
1865,55262,Repeated Issue,Legal,2025-01-06 04:57:01
1866,63077,Repeated Issue,Legal,2025-02-03 05:15:23
1867,36035,Repeated Issue,Supervisor,2025-05-22 16:23:45
1868,36523,Policy Exception,Supervisor,2025-04-10 09:09:24
1869,51970,Repeated Issue,Backend Team,2025-05-30 01:51:53
1870,44731,High-value Customer,Legal,2025-06-18 15:53:19
1871,71217,Repeated Issue,Supervisor,2025-04-02 10:14:03
1872,1234,Technical Issue,Supervisor,2025-01-27 07:30:27
1873,24142,Repeated Issue,Legal,2025-01-31 09:20:10
1874,17429,Policy Exception,Supervisor,2025-04-20 16:26:57
1875,49743,High-value Customer,Supervisor,2025-02-05 15:48:09
1876,55023,Technical Issue,Supervisor,2025-05-31 05:11:51
1877,73494,Repeated Issue,Legal,2025-05-28 00:19:08
1878,18409,Policy Exception,Backend Team,2025-05-28 14:12:16
1879,9716,Policy Exception,Backend Team,2025-04-17 13:12:36
1880,7967,High-value Customer,Legal,2025-05-12 16:48:03
1881,33849,Policy Exception,Legal,2025-05-11 09:31:10
1882,50919,Repeated Issue,Legal,2025-02-11 20:01:47
1883,84322,Repeated Issue,Backend Team,2025-02-06 20:59:55
1884,25620,Repeated Issue,Supervisor,2025-02-16 05:14:25
1885,73497,Repeated Issue,Supervisor,2025-06-22 11:14:23
1886,85852,High-value Customer,Legal,2024-12-25 22:31:06
1887,67404,Repeated Issue,Legal,2025-01-13 15:14:17
1888,75809,High-value Customer,Backend Team,2025-05-30 06:51:41
1889,62293,Policy Exception,Legal,2025-01-18 01:47:18
1890,30640,High-value Customer,Backend Team,2025-05-08 01:17:38
1891,22451,Policy Exception,Legal,2025-01-08 15:44:50
1892,89774,Technical Issue,Backend Team,2025-06-06 01:01:23
1893,11757,Policy Exception,Legal,2025-03-14 07:29:14
1894,33262,Repeated Issue,Supervisor,2025-02-05 11:24:36
1895,78207,Technical Issue,Backend Team,2025-06-20 18:42:20
1896,85376,Policy Exception,Legal,2025-02-06 11:43:01
1897,12858,Policy Exception,Backend Team,2025-02-18 16:01:22
1898,64874,Technical Issue,Supervisor,2025-06-13 14:05:39
1899,72914,Repeated Issue,Legal,2025-03-08 04:36:12
1900,19658,High-value Customer,Legal,2025-04-23 02:01:22
1901,51458,Repeated Issue,Backend Team,2025-02-03 10:32:28
1902,41579,Policy Exception,Supervisor,2025-02-20 08:00:07
1903,82515,High-value Customer,Supervisor,2025-01-06 12:28:19
1904,93004,High-value Customer,Supervisor,2025-01-01 19:10:04
1905,32473,Repeated Issue,Supervisor,2025-04-14 02:02:07
1906,90701,Policy Exception,Supervisor,2025-03-15 06:05:31
1907,88515,Repeated Issue,Backend Team,2025-05-24 20:32:56
1908,26824,Policy Exception,Supervisor,2025-03-12 17:19:59
1909,10039,Technical Issue,Supervisor,2024-12-30 10:28:15
1910,16758,Technical Issue,Legal,2025-01-05 20:47:06
1911,61544,Repeated Issue,Supervisor,2025-01-20 14:34:57
1912,40641,Technical Issue,Backend Team,2025-01-09 03:59:24
1913,6591,Repeated Issue,Supervisor,2025-05-19 08:26:34
1914,85581,Technical Issue,Backend Team,2025-05-24 07:15:17
1915,17304,Technical Issue,Supervisor,2025-03-30 11:20:05
1916,41801,Technical Issue,Backend Team,2025-01-06 07:36:21
1917,12945,Technical Issue,Backend Team,2025-03-22 13:04:19
1918,20980,Technical Issue,Supervisor,2025-02-02 22:37:27
1919,80287,Policy Exception,Backend Team,2025-01-07 22:35:06
1920,19367,Technical Issue,Supervisor,2025-03-29 11:49:15
1921,8803,High-value Customer,Legal,2025-06-14 01:41:36
1922,50917,Policy Exception,Legal,2024-12-27 20:46:54
1923,21509,Technical Issue,Legal,2025-02-07 20:57:39
1924,50898,High-value Customer,Supervisor,2025-06-06 12:51:37
1925,17239,Policy Exception,Supervisor,2025-03-29 09:34:13
1926,23167,Repeated Issue,Legal,2025-04-01 23:50:36
1927,18936,High-value Customer,Backend Team,2025-05-31 11:08:11
1928,20840,High-value Customer,Backend Team,2025-03-28 09:18:46
1929,9674,Policy Exception,Backend Team,2025-05-13 19:38:52
1930,92187,Policy Exception,Legal,2025-05-31 09:38:07
1931,84430,Policy Exception,Backend Team,2025-01-23 20:15:12
1932,57932,High-value Customer,Legal,2025-03-02 04:04:24
1933,95533,Repeated Issue,Backend Team,2025-01-03 05:37:10
1934,66012,Technical Issue,Legal,2025-02-02 10:03:50
1935,88104,Technical Issue,Supervisor,2025-03-12 00:15:11
1936,90851,High-value Customer,Backend Team,2025-05-04 13:09:42
1937,19198,Policy Exception,Supervisor,2025-02-18 14:55:35
1938,33178,High-value Customer,Supervisor,2025-06-03 01:21:08
1939,54512,Policy Exception,Backend Team,2025-05-30 02:17:17
1940,57880,High-value Customer,Supervisor,2024-12-31 13:25:46
